
message,label
Don’t forget to water the plants today.,0
"Happy birthday, Sarah! Hope you have a wonderful day.",0
Exclusive offer: lose 15kg in 1 month with our diet plan. Click the link in our bio.,1
You have been selected to receive a free smartwatch. Respond now to claim.,1
Are you free this weekend? Let’s plan a trip.,0
Please send me the notes from the meeting.,0
Want free samples? Follow us and share this post to claim.,1
Get unlimited access to premium content at 90% discount. Click here to subscribe.,1
Let’s schedule a call to discuss the details of the software development project.,0
Congratulations on your new baby!,0
Get free ringtones by subscribing to our premium service! Reply RINGTONE now!,1
Low interest rates available for a limited time! Apply for a loan today.,1
The meeting has been moved to 3:00 PM.,0
Congratulations! You have been selected to win a luxury vacation to Tokyo. Respond with YES to confirm.,1
Lunch was great yesterday! Let’s do it again sometime.,0
Please review the attached report and let me know your feedback.,0
I’ll be there in 2:00 PM.,0
I will call you later this evening.,0
Win a brand new smartphone! Reply WIN to enter the lucky draw.,1
We detected unusual activity on your account. Please update your security information immediately.,1
Thanks for your assistance with the task.,0
Congratulations on your promotion! We are proud of you.,0
Exclusive offer: lose 15kg in 1 month with our diet plan. Click the link in our bio.,1
Buy one get one free on all items! Use coupon code SAVE50 at checkout.,1
"Happy birthday, Lisa! Hope you have a wonderful day.",0
Low interest rates available for a limited time! Apply for a loan today.,1
Please confirm your attendance for the team building event.,0
Get the latest fashion accessories at 80% off! Shop now!,1
Want free samples? Follow us and share this post to claim.,1
Thanks for your assistance with the presentation.,0
I can’t wait to see you!,0
URGENT! Your mobile number has been selected to win gift card worth $500. Call 80314 now!,1
Don’t forget to submit the presentation by next Monday.,0
We found a package addressed to you. Click here to confirm your shipping details.,1
Good luck on your midterm. You’ve got this!,0
Don’t forget to submit the presentation by next Monday.,0
Limited time offer: Invest in our crypto scheme and double your money in a week!,1
I will be late to the office today. Stuck in traffic.,0
Limited time offer: Invest in our crypto scheme and double your money in a week!,1
Get free ringtones by subscribing to our premium service! Reply RINGTONE now!,1
Please review the attached presentation and let me know your feedback.,0
"Want to make $10,000 per month from home? Send us a message!",1
URGENT! Your mobile number has been selected to win gym membership. Call 90587 now!,1
Can you send me the budget plan by tomorrow?,0
Congratulations! You have won a car! Reply OK to 71000 now!,1
"You have been selected for a $10,000 grant. Apply now to receive the funds.",1
The meeting has been moved to 8:00 AM.,0
"Hey Michael, are we meeting at 1:00 PM tomorrow?",0
Please review the attached presentation and let me know your feedback.,0
Please confirm your attendance for the team building event.,0
I’ll be there in 11:00 AM.,0
Thank you for your quick response.,0
Congratulations! You have won a car. Click here to claim your reward.,1
Lose belly fat fast with our special diet plan. Click the link to get started!,1
You have been pre-approved for a low interest credit card. Apply now to get your new card.,1
We have detected multiple login attempts to your account. Please reset your password using this link.,1
I finished reading the book you recommended. It was excellent!,0
Let’s go for a walk this morning. The weather is nice.,0
I’ll be there in 8:00 AM.,0
Get rich quick! DM us for our secret trading tips.,1
Did you watch the game last night? It was thrilling!,0
You have been selected for a free iPhone! Reply YES to claim now.,1
"You have been selected for a $10,000 grant. Apply now to receive the funds.",1
Thanks for your assistance with the presentation.,0
"Want to make $10,000 per month from home? Send us a message!",1
Congratulations! You have won a gym membership. Click here to claim your reward.,1
Congratulations! You have won a shopping voucher. Click here to claim your reward.,1
Congratulations! You have won a shopping voucher! Text GO to 23154 now!,1
Join our giveaway for a chance to win a vacation package! Like and share this post.,1
Congratulations on your new baby!,0
I’m so proud of you for getting the graduation.,0
Don’t forget to submit the presentation by tomorrow.,0
Let’s go for a walk this evening. The weather is nice.,0
"Want to make $10,000 per month from home? Send us a message!",1
Looking forward to our vacation next month!,0
You have been pre-approved for a low interest credit card. Apply now to get your new card.,1
"You have been selected for a $10,000 grant. Apply now to receive the funds.",1
"Want to make $10,000 per month from home? Send us a message!",1
I have sent you the files. Please check your email.,0
Don’t forget about our meeting on next week.,0
Your tax refund is pending. Submit your information here to receive it.,1
Please let me know if you have any questions about the marketing campaign.,0
I’m so proud of you for getting the promotion.,0
Good luck on your math exam. You’ve got this!,0
Please let me know if you need any help with the marketing campaign.,0
Your mailbox has exceeded its storage quota. Click here to avoid losing emails.,1
We found a package addressed to you. Click here to confirm your shipping details.,1
Lose belly fat fast with our special diet plan. Click the link to get started!,1
Please let me know if you need any help with the new product launch.,0
Please review the attached presentation and let me know your feedback.,0
Thanks for your assistance with the analysis.,0
I have sent you the files. Please check your email.,0
Congratulations! You have been selected to win a luxury vacation to Paris. Respond with YES to confirm.,1
Earn $500 daily working from home. Sign up now and start earning immediately.,1
Let’s meet for dinner at 7:00 PM tonight.,0
Lose belly fat fast with our special diet plan. Click the link to get started!,1
Looking forward to our vacation next summer!,0
Lose belly fat fast with our special diet plan. Click the link to get started!,1
Get the latest fashion accessories at 80% off! Shop now!,1
My flight has been delayed. I will keep you updated.,0
Can you send me the presentation by next Monday?,0
Limited time offer: Invest in our crypto scheme and double your money in a week!,1
Win a free shopping voucher! Follow our page and tag two friends to enter.,1
Want free samples? Follow us and share this post to claim.,1
Get the latest fashion accessories at 80% off! Shop now!,1
Free car for our first 100 followers! Claim yours now.,1
Earn $500 daily working from home. Sign up now and start earning immediately.,1
Limited time offer: Invest in our crypto scheme and double your money in a week!,1
Can you send me the budget plan by this afternoon?,0
Get free ringtones by subscribing to our premium service! Reply RINGTONE now!,1
Buy one get one free on all items! Use coupon code SAVE50 at checkout.,1
